date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:06:59	23624/23624	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20May%202019%2000:38:44%20GMT	http://www.techshore.com/assets/images/ad/1.jpg	D:/WEBSITE/techshore/www.techshore.com/assets/images/ad/1.jpg	(from http://www.techshore.com/style.css)
22:07:00	22777/22777	---M--	200	added ('OK')	text/css	date:Thu,%2020%20Aug%202020%2014:34:04%20GMT	http://www.techshore.com/assets/css/responsive.css	D:/WEBSITE/techshore/www.techshore.com/assets/css/responsive.css	(from http://www.techshore.com/)
22:07:02	12422/12422	---M--	200	added ('OK')	image/png	date:Thu,%2007%20May%202020%2022:48:04%20GMT	http://www.techshore.com/icon.png	D:/WEBSITE/techshore/www.techshore.com/icon.png	(from http://www.techshore.com/course-list.html)
22:07:04	29449/29449	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20May%202019%2000:38:44%20GMT	http://www.techshore.com/assets/images/ad/2.jpg	D:/WEBSITE/techshore/www.techshore.com/assets/images/ad/2.jpg	(from http://www.techshore.com/style.css)
22:07:05	70445/70445	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Jul%202021%2010:06:58%20GMT	http://www.techshore.com/mechanical_mep.html	D:/WEBSITE/techshore/www.techshore.com/mechanical_mep.html	(from http://www.techshore.com/course-list.html)
22:07:05	918195/918195	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202020%2001:50:36%20GMT	http://www.techshore.com/assets/images/banners/bg-safety.jpg	D:/WEBSITE/techshore/www.techshore.com/assets/images/banners/bg-safety.jpg	(from http://www.techshore.com/style.css)
22:07:19	89293/89293	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Jul%202020%2023:49:22%20GMT	http://www.techshore.com/assets/images/categories/plumb.jpg	D:/WEBSITE/techshore/www.techshore.com/assets/images/categories/plumb.jpg	(from http://www.techshore.com/course-list.html)
22:07:19	62585/62585	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2007:34:06%20GMT	http://www.techshore.com/industrial_automation.html	D:/WEBSITE/techshore/www.techshore.com/industrial_automation.html	(from http://www.techshore.com/course-list.html)
22:07:22	96575/96575	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Jul%202020%2023:21:28%20GMT	http://www.techshore.com/assets/images/categories/constrct-mgmt.jpg	D:/WEBSITE/techshore/www.techshore.com/assets/images/categories/constrct-mgmt.jpg	(from http://www.techshore.com/course-list.html)
22:07:22	61719/61719	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Jun%202021%2007:34:29%20GMT	http://www.techshore.com/instrumentation.html	D:/WEBSITE/techshore/www.techshore.com/instrumentation.html	(from http://www.techshore.com/course-list.html)
22:07:29	144514/144514	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Jul%202020%2023:18:08%20GMT	http://www.techshore.com/assets/images/categories/survey.jpg	D:/WEBSITE/techshore/www.techshore.com/assets/images/categories/survey.jpg	(from http://www.techshore.com/course-list.html)
